242|Native Village of Atqasuk|AtqasukVillage|Atqasuk Village (Atkasook) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||242.00||
243|Native Village of Barrow Inupiat Traditional Government|NativeVillageofBarrowInupiatTraditionalGovernment|Native Village of Barrow Inupiat Traditional Government is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||243.00||
244|Native Village of Belkofski|NativeVillageofBelkofski|Native Village of Belkofski is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||244.00||
245|Native Village of Brevig Mission|NativeVillageofBrevigMission|Native Village of Brevig Mission is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||245.00||
246|Native Village of Buckland|NativeVillageofBuckland|Native Village of Buckland is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||246.00||
247|Native Village of Cantwell|NativeVillageofCantwell|Native Village of Cantwell is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||247.00||
248|Native Village of Chenega|NativeVillageofChenega|Native Village of Chenega (aka Chanega) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||248.00||
249|Native Village of Chignik Lagoon|NativeVillageofChignikLagoon|Native Village of Chignik Lagoon is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||249.00||
250|Native Village of Chitina|NativeVillageofChitina|Native Village of Chitina is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||250.00||
251|Native Village of Chuathbaluk|NativeVillageofChuathbaluk|Native Village of Chuathbaluk (Russian Mission, Kuskokwim) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||251.00||
252|Native Village of Council|NativeVillageofCouncil|Native Village of Council is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||252.00||
253|Native Village of Deering|NativeVillageofDeering|Native Village of Deering is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||253.00||
254|Native Village of Diomede|NativeVillageofDiomede|Native Village of Diomede (aka Inalik) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||254.00||
255|Native Village of Eagle|NativeVillageofEagle|Native Village of Eagle is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||255.00||
256|Native Village of Eek|NativeVillageofEek|Native Village of Eek is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||256.00||
257|Native Village of Ekuk|NativeVillageofEkuk|Native Village of Ekuk is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||257.00||
258|Native Village of Ekwok|NativeVillageofEkwok|Native Village of Ekwok (previously listed as Ekwok Village) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||258.00||
259|Native Village of Elim|NativeVillageofElim|Native Village of Elim is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||259.00||
260|Native Village of Eyak|NativeVillageofEyak|Native Village of Eyak (Cordova) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||260.00||
261|Native Village of False Pass|NativeVillageofFalsePass|Native Village of False Pass is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||261.00||
262|Native Village of Fort Yukon|NativeVillageofFortYukon|Native Village of Fort Yukon is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||262.00||
263|Native Village of Gakona|NativeVillageofGakona|Native Village of Gakona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||263.00||
264|Native Village of Gambell|NativeVillageofGambell|Native Village of Gambell is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||264.00||
265|Native Village of Georgetown|NativeVillageofGeorgetown|Native Village of Georgetown is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||265.00||
266|Native Village of Goodnews Bay|NativeVillageofGoodnewsBay|Native Village of Goodnews Bay is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||266.00||
267|Native Village of Hamilton|NativeVillageofHamilton|Native Village of Hamilton is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||267.00||
268|Native Village of Hooper Bay|NativeVillageofHooperBay|Native Village of Hooper Bay is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||268.00||
269|Native Village of Kanatak|NativeVillageofKanatak|Native Village of Kanatak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||269.00||
270|Native Village of Karluk|NativeVillageofKarluk|Native Village of Karluk is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||270.00||
271|Native Village of Kiana|NativeVillageofKiana|Native Village of Kiana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||271.00||
272|Native Village of Kipnuk|NativeVillageofKipnuk|Native Village of Kipnuk is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||272.00||
273|Native Village of Kivalina|NativeVillageofKivalina|Native Village of Kivalina is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||273.00||
274|Native Village of Kluti Kaah|NativeVillageofKlutiKaah|Native Village of Kluti Kaah (aka Copper Center) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||274.00||
275|Native Village of Kobuk|NativeVillageofKobuk|Native Village of Kobuk is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||275.00||
276|Native Village of Kongiganak|NativeVillageofKongiganak|Native Village of Kongiganak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||276.00||
277|Native Village of Kotzebue|NativeVillageofKotzebue|Native Village of Kotzebue is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||277.00||
278|Native Village of Koyuk|NativeVillageofKoyuk|Native Village of Koyuk is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||278.00||
279|Native Village of Kwigillingok|NativeVillageofKwigillingok|Native Village of Kwigillingok is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||279.00||
280|Native Village of Kwinhagak|NativeVillageofKwinhagak|Native Village of Kwinhagak (aka Quinhagak) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||280.00||
281|Native Village of Larsen Bay|NativeVillageofLarsenBay|Native Village of Larsen Bay is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||281.00||
282|Native Village of Marshall|NativeVillageofMarshall|Native Village of Marshall (aka Fortuna Ledge) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||282.00||
283|Native Village of Mary's Igloo|NativeVillageofMarysIgloo|Native Village of Mary's Igloo is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||283.00||
284|Native Village of Mekoryuk|NativeVillageofMekoryuk|Native Village of Mekoryuk is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||284.00||
285|Native Village of Minto|NativeVillageofMinto|Native Village of Minto is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||285.00||
286|Native Village of Nanwalek|NativeVillageofNanwalek|Native Village of Nanwalek (aka English Bay) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||286.00||
287|Native Village of Napaimute|NativeVillageofNapaimute|Native Village of Napaimute is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||287.00||
288|Native Village of Napakiak|NativeVillageofNapakiak|Native Village of Napakiak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||288.00||
289|Native Village of Napaskiak|NativeVillageofNapaskiak|Native Village of Napaskiak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||289.00||
290|Native Village of Nelson Lagoon|NativeVillageofNelsonLagoon|Native Village of Nelson Lagoon is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||290.00||
291|Native Village of Nightmute|NativeVillageofNightmute|Native Village of Nightmute is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||291.00||
292|Native Village of Nikolski|NativeVillageofNikolski|Native Village of Nikolski is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||292.00||
293|Native Village of Noatak|NativeVillageofNoatak|Native Village of Noatak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||293.00||
294|Native Village of Nuiqsut|NativeVillageofNuiqsut|Native Village of Nuiqsut (aka Nooiksut) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||294.00||
295|Native Village of Nunam Iqua|NativeVillageofNunamIqua|Native Village of Nunam Iqua (previously listed as Native Village of Sheldon's Point) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||295.00||
296|Native Village of Nunapitchuk|NativeVillageofNunapitchuk|Native Village of Nunapitchuk is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||296.00||
297|Native Village of Ouzinkie|NativeVillageofOuzinkie|Native Village of Ouzinkie is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||297.00||
298|Native Village of Paimiut|NativeVillageofPaimiut|Native Village of Paimiut is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||298.00||
299|Native Village of Perryville|NativeVillageofPerryville|Native Village of Perryville is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||299.00||
300|Native Village of Pilot Point|NativeVillageofPilotPoint|Native Village of Pilot Point is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||300.00||
301|Native Village of Point Hope|NativeVillageofPointHope|Native Village of Point Hope is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||301.00||
302|Native Village of Point Lay|NativeVillageofPointLay|Native Village of Point Lay is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||302.00||
303|Native Village of Port Graham|NativeVillageofPortGraham|Native Village of Port Graham is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||303.00||
304|Native Village of Port Heiden|NativeVillageofPortHeiden|Native Village of Port Heiden is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||304.00||
305|Native Village of Port Lions|NativeVillageofPortLions|Native Village of Port Lions is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||305.00||
306|Native Village of Ruby|NativeVillageofRuby|Native Village of Ruby is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||306.00||
307|Native Village of Saint Michael|NativeVillageofSaintMichael|Native Village of Saint Michael is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||307.00||
308|Native Village of Savoonga|NativeVillageofSavoonga|Native Village of Savoonga is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||308.00||
309|Native Village of Scammon Bay|NativeVillageofScammonBay|Native Village of Scammon Bay is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||309.00||
310|Native Village of Selawik|NativeVillageofSelawik|Native Village of Selawik is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||310.00||
311|Native Village of Shaktoolik|NativeVillageofShaktoolik|Native Village of Shaktoolik is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||311.00||
312|Native Village of Shishmaref|NativeVillageofShishmaref|Native Village of Shishmaref is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||312.00||
313|Native Village of Shungnak|NativeVillageofShungnak|Native Village of Shungnak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||313.00||
314|Native Village of Stevens|NativeVillageofStevens|Native Village of Stevens is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||314.00||
315|Native Village of Tanacross|NativeVillageofTanacross|Native Village of Tanacross is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||315.00||
316|Native Village of Tanana|NativeVillageofTanana|Native Village of Tanana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||316.00||
317|Native Village of Tatitlek|NativeVillageofTatitlek|Native Village of Tatitlek is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||317.00||
318|Native Village of Tazlina|NativeVillageofTazlina|Native Village of Tazlina is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||318.00||
319|Native Village of Teller|NativeVillageofTeller|Native Village of Teller is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||319.00||
320|Native Village of Tetlin|NativeVillageofTetlin|Native Village of Tetlin is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||320.00||
321|Native Village of Tuntutuliak|NativeVillageofTuntutuliak|Native Village of Tuntutuliak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||321.00||
322|Native Village of Tununak|NativeVillageofTununak|Native Village of Tununak is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||322.00||
323|Native Village of Tyonek|NativeVillageofTyonek|Native Village of Tyonek is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||323.00||
324|Native Village of Unalakleet|NativeVillageofUnalakleet|Native Village of Unalakleet is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||324.00||
325|Native Village of Unga|NativeVillageofUnga|Native Village of Unga is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||325.00||
326|Native Village of Venetie Tribal Government|NativeVillageofVenetieTribalGovernment|Native Village of Venetie Tribal Government (Arctic Village and Village of Venetie) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||326.00||
327|Native Village of Wales|NativeVillageofWales|Native Village of Wales is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||327.00||
328|Native Village of White Mountain|NativeVillageofWhiteMountain|Native Village of White Mountain is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||328.00||
329|Navajo Nation, Arizona, New Mexico, & Utah|NavajoNationArizonaNewMexicoUtah|Navajo Nation, Arizona, New Mexico & Utah is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||329.00||
330|Nenana Native Association|NenanaNativeAssociation|Nenana Native Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||330.00||
331|New Koliganek Village Council|NewKoliganekVillageCouncil|New Koliganek Village Council is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||331.00||
332|New Stuyahok Village|NewStuyahokVillage|New Stuyahok Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||332.00||
333|Newhalen Village|NewhalenVillage|Newhalen Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||333.00||
334|Newtok Village|NewtokVillage|Newtok Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||334.00||
335|Nez Perce Tribe|NezPerceTribe|Nez Perce Tribe (previously listed as Nez Perce Tribe of Idaho) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||335.00||
336|Nikolai Village|NikolaiVillage|Nikolai Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||336.00||
337|Ninilchik Village|NinilchikVillage|Ninilchik Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||337.00||
338|Nisqually Indian Tribe|NisquallyIndianTribe|Nisqually Indian Tribe (previously listed as Nisqually Indian Tribe of the Nisqually Reservation, Washington) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||338.00||
339|Nome Eskimo Community|NomeEskimoCommunity|Nome Eskimo Community is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||339.00||
340|Nondalton Village|NondaltonVillage|Nondalton Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||340.00||
341|Nooksack Indian Tribe|NooksackIndianTribe|Nooksack Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||341.00||
342|Noorvik Native Community|NoorvikNativeCommunity|Noorvik Native Community is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||342.00||
343|Northern Arapaho Tribe of the Wind River Reservation, Wyoming|ArapahoTribeoftheWindRiverReservationWyoming|Arapaho Tribe of the Wind River Reservation, Wyoming is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||343.00||
344|Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana|NorthernCheyenneTribeoftheNorthernCheyenneIndian|Northern Cheyenne Tribe of the Northern Cheyenne Indian Reservation, Montana is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||344.00||
345|Northfork Rancheria of Mono Indians of California|NorthforkRancheriaofMonoIndiansofCalifornia|Northfork Rancheria of Mono Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||345.00||
346|Northway Village|NorthwayVillage|Northway Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||346.00||
347|Northwestern Band of the Shoshone Nation|NorthwesternBandoftheShoshoneNation|Northwestern Band of the Shoshone Nation (previously listed as Northwestern Band of Shoshoni Nation and the Northwestern Band of Shoshoni Nation of Utah (Washakie)) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||347.00||
348|Nottawaseppi Huron Band of the Potawatomi, Michigan|NottawaseppiHuronBandofthePotawatomiMichigan|Nottawaseppi Huron Band of the Potawatomi, Michigan (previously listed as Huron Potawatomi, Inc.) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||348.00||
349|Nulato Village|NulatoVillage|Nulato Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||349.00||
350|Nunakauyarmiut Tribe|NunakauyarmiutTribe|Nunakauyarmiut Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||350.00||
351|Oglala Sioux Tribe|OglalaSiouxTribe|Oglala Sioux Tribe (previously listed as Oglala Sioux Tribe of the Pine Ridge Reservation, South Dakota) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||351.00||
352|Ohkay Owingeh, New Mexico|OhkayOwingehNewMexico|Ohkay Owingeh, New Mexico (previously listed as Pueblo of San Juan) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||352.00||
353|Omaha Tribe of Nebraska|OmahaTribeofNebraska|Omaha Tribe of Nebraska is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||353.00||
354|Oneida Indian Nation|OneidaIndianNation|Oneida Indian Nation (previously listed as Oneida Nation of New York) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||354.00||
355|Oneida Nation|OneidaNation|Oneida Nation (previously listed as Oneida Tribe of Indians of Wisconsin) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||355.00||
356|Onondaga Nation|OnondagaNation|Onondaga Nation is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||356.00||
357|Organized Village of Grayling|OrganizedVillageofGrayling|Organized Village of Grayling (aka Holikachuk) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||357.00||
358|Organized Village of Kake|OrganizedVillageofKake|Organized Village of Kake is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||358.00||
359|Organized Village of Kasaan|OrganizedVillageofKasaan|Organized Village of Kasaan is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||359.00||
360|Organized Village of Kwethluk|OrganizedVillageofKwethluk|Organized Village of Kwethluk is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||360.00||
361|Organized Village of Saxman|OrganizedVillageofSaxman|Organized Village of Saxman is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||361.00||
362|Orutsararmiut Traditional Native Council|OrutsararmiutTraditionalNativeCouncil|Orutsararmiut Traditional Native Council (previously listed as Orutsararmuit Native Village (aka Bethel)) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||362.00||
363|Oscarville Traditional Village|OscarvilleTraditionalVillage|Oscarville Traditional Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||363.00||
364|Otoe-Missouria Tribe of Indians, Oklahoma|OtoeMissouriaTribeofIndiansOklahoma|Otoe-Missouria Tribe of Indians, Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||364.00||
365|Ottawa Tribe of Oklahoma|OttawaTribeofOklahoma|Ottawa Tribe of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||365.00||
366|Paiute Indian Tribe of Utah|PaiuteIndianTribeofUtah|Paiute Indian Tribe of Utah (Cedar Band of Paiutes, Kanosh Band of Paiutes, Koosharem Band of Paiutes, Indian Peaks Band of Paiutes, and Shivwits Band of Paiutes (previously listed as Paiute Indian Tribe of Utah (Cedar City Band of Paiutes, Kanosh Band of Paiutes, Koosharem Band of Paiutes, Indian Peaks Band of Paiutes, and Shivwits Band of Paiutes)) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||366.00||
367|Paiute-Shoshone Tribe of the Fallon Reservation and Colony, Nevada|PaiuteShoshoneTribeoftheFallonReservationandColony|Paiute-Shoshone Tribe of the Fallon Reservation and Colony, Nevada is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||367.00||
368|Pala Band of Mission Indians|PalaBandofMissionIndians|Pala Band of Mission Indians (previously listed as Pala Band of Luiseno Mission Indians of the Pala Reservation, California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||368.00||
369|Pamunkey Indian Tribe|PamunkeyIndianTribe|Pamunkey Indian Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||369.00||
370|Pascua Yaqui Tribe of Arizona|PascuaYaquiTribeofArizona|Pascua Yaqui Tribe of Arizona is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||370.00||
371|Paskenta Band of Nomlaki Indians of California|PaskentaBandofNomlakiIndiansofCalifornia|Paskenta Band of Nomlaki Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||371.00||
372|Passamaquoddy Tribe|PassamaquoddyTribe|Passamaquoddy Tribe is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||372.00||
373|Pauloff Harbor Village|PauloffHarborVillage|Pauloff Harbor Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||373.00||
374|Pauma Band of Luiseno Mission Indians of the Pauma & Yuima Reservation, California|PaumaBandofLuisenoMissionIndiansofthePaumaYuima|Pauma Band of Luiseno Mission Indians of the Pauma & Yuima Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||374.00||
375|Pawnee Nation of Oklahoma|PawneeNationofOklahoma|Pawnee Nation of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||375.00||
376|Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation, California|PechangaBandofLuisenoMissionIndiansofthePechanga|Pechanga Band of Luiseno Mission Indians of the Pechanga Reservation, California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||376.00||
377|Pedro Bay Village|PedroBayVillage|Pedro Bay Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||377.00||
378|Penobscot Nation|PenobscotNation|Penobscot Nation (previously listed as Penobscot Tribe of Maine) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||378.00||
379|Peoria Tribe of Indians of Oklahoma|PeoriaTribeofIndiansofOklahoma|Peoria Tribe of Indians of Oklahoma is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||379.00||
380|Petersburg Indian Association|PetersburgIndianAssociation|Petersburg Indian Association is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||380.00||
381|Picayune Rancheria of Chukchansi Indians of California|PicayuneRancheriaofChukchansiIndiansofCalifornia|Picayune Rancheria of Chukchansi Indians of California is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||381.00||
382|Pilot Station Traditional Village|PilotStationTraditionalVillage|Pilot Station Traditional Village is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||382.00||
383|Pinoleville Pomo Nation, California|PinolevillePomoNationCalifornia|Pinoleville Pomo Nation, California (previously listed as Pinoleville Rancheria of Pomo Indians of California) is the Native American tribal entity recognized and eligible to receive services from the United States Bureau of Indian Affairs to which a person is affiliated.||383.00||
