Id,AutobahnDomainId,AutobahnElementId,GlobalId,ModelName,ColumnName,Description,Version
d06bb950-0388-4bbc-a983-f75f43fb7a77,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001499,PsSection,RefWorkbasedLearningOpportunityTypeId,,10
abfdaa64-f900-4f9e-bb49-eac08e1c9493,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001499,PSStudentProgram,RefWorkbasedLearningOpportunityTypeId,,10
eab41702-fb04-4a91-b1e4-4fc6ef0ee56e,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001499,RefWorkbasedLearningOpportunityType,,,10
d64b0bd5-872d-42f7-8101-ede51921ef82,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001500,ELChildTransitionPlan,IDEAPartCToPartBNotificationDate,,10
5ac82647-1d2c-4185-8f8e-5b74ad94faf7,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001501,ELChildIndividualizedProgram,RefIDEAIEPStatusId,,10
1b838d77-6fcb-4ef5-a00c-57f04d5db885,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001501,RefIDEAIEPStatus,,,10
d848f2e9-70dd-4a48-bc39-4e25a4a9dc44,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001503,AssessmentResult,RefOutcomeTimePointId,,10
bb07e8b3-1ef1-451f-a2af-f9bddee4ea5d,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001503,RefOutcomeTimePoint,,,10
a1cfcfbf-466c-4b01-bb36-db949de25c18,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001504,ELChildOutcomeSummary,COSProgressAIndicator,,10
84e8446b-fc54-4853-bacb-4acf85771079,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001505,ELChildOutcomeSummary,COSProgressBIndicator,,10
44e3f883-325e-47f1-9696-cdaaacb4b18d,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001506,ELChildOutcomeSummary,COSProgressCIndicator,,10
b289b562-7a44-47bb-8eaf-f37c79683074,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001507,ELChildOutcomeSummary,COSRatingAId,,10
12c09039-76b1-4ab3-a6a0-8be83368d086,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001507,RefChildOutcomesSummaryRating,,,10
09bca757-822e-4868-b0f1-56de7667ee49,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001508,ELChildOutcomeSummary,COSRatingBId,,10
31a9916f-b4ec-4763-8d8d-aa61d4fe847e,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001508,RefChildOutcomesSummaryRating,,,10
91520158-1300-4851-9d71-828faefc4938,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001509,ELChildOutcomeSummary,COSRatingCId,,10
29f88578-438f-4652-b535-5a305b914b84,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001509,RefChildOutcomesSummaryRating,,,10
3131cdf1-b1c1-40ef-af69-e16d50566fb4,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001510,IndividualizedProgramService,RefMethodOfServiceDeliveryId,,10
e4fa6cfa-87c0-4bf4-a1dc-0bd398e842d2,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001510,RefMethodOfServiceDelivery,,,10
79e573b3-8aa7-4a4e-ba6c-1d9449a3759c,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001511,CompetencyDefinition,ValidEndDate,,10
af4ac8f2-12b6-4710-b237-826e5f194179,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001512,CompetencyDefinition,ValidStartDate,,10
e94ff94e-48da-45c3-aa3b-c1168e325b17,6d255e48-2117-43d5-9611-cfc8c9baabec,,001513,PersonOtherName,LastName,,10
2017372d-cf5c-4a92-b5b2-1db746121d42,6d255e48-2117-43d5-9611-cfc8c9baabec,,001514,PersonOtherName,FirstName,,10
a9d85971-1c19-4ade-95d1-8848ac4dbde0,6d255e48-2117-43d5-9611-cfc8c9baabec,,001515,PersonOtherName,MiddleName,,10
1fd5ef55-d5e8-4721-8078-1a512903dbc6,ddf12dc7-761e-44ae-8fe5-9265bd728466,,001516,CteCourse,RefSCEDCourseLevelId,,10
4abee98d-fd57-4712-bff7-d087bc3070c9,eec759ad-0993-445b-bf4a-897fea418edf,,001516,K12Course,RefSCEDCourseLevelId,,10
f42c3256-1ebb-4e32-a63c-86a2904023af,eec759ad-0993-445b-bf4a-897fea418edf,,001516,RefSCEDCourseLevel,,,10
7f7f7f6d-efc9-4951-b1df-a68840ac72b5,ddf12dc7-761e-44ae-8fe5-9265bd728466,,001517,CteCourse,SCEDCourseCode,,10
310026b0-7efa-4fb9-a0ac-32dbdd9020f3,eec759ad-0993-445b-bf4a-897fea418edf,,001517,K12Course,SCEDCourseCode,,10
eb4b5387-32fb-4597-8b4f-b74c5277ead9,ddf12dc7-761e-44ae-8fe5-9265bd728466,,001518,CteCourse,RefSCEDCourseSubjectAreaId,,10
18d8da8b-2b00-42d2-851b-a70949adf7eb,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001518,IndividualizedProgramAccommodationSubject,RefSCEDCourseSubjectAreaId,,10
4ade9afa-7f2e-4fbf-bd2f-c2dd3174fb96,eec759ad-0993-445b-bf4a-897fea418edf,,001518,K12Course,RefSCEDCourseSubjectAreaId,,10
997fbfab-02db-48af-8924-e545b85c2538,eec759ad-0993-445b-bf4a-897fea418edf,,001518,K12StudentGraduationPlan,RefSCEDCourseSubjectAreaId,,10
5b8972b3-43d3-4910-91eb-3fd28263d6f5,eec759ad-0993-445b-bf4a-897fea418edf,,001518,RefSCEDCourseSubjectArea,,,10
86db3267-ca28-4467-9014-9c185ae37947,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001519,IndividualizedProgramService,RefServiceFrequencyId,,10
f662012d-4c54-4c84-9ebc-35d5f66b6eba,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001519,RefServiceFrequency,,,10
d4cbc205-9665-4485-8b76-b766c9f11403,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001520,IndividualizedProgramService,PlannedServiceDuration,,10
7da524ee-4c41-4744-8494-04402747a342,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001521,ELChildTransitionPlan,RefReasonDelayTransitionConfId,,10
2c22df88-cf63-4f5a-8ac1-cf5e4752855c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001521,RefReasonDelayTransitionConf,,,10
764c7dde-bca1-4ee8-b389-904e5424e426,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001524,CompetencyDefinition,PreviousVersionIdentifier,,10
12947840-62dc-4d47-b121-a2ddcd18f4fd,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001525,CompetencyDefinition,CurrentVersionIndicator,,10
9b9c2490-48ca-4d96-ace4-44f427250d25,eec759ad-0993-445b-bf4a-897fea418edf,,001526,K12School,AccreditationAgencyName,,10
743df43e-5036-4339-ab15-3f84f505dba3,6d255e48-2117-43d5-9611-cfc8c9baabec,,001526,OrganizationAccreditation,AccreditationAgencyName,,10
9c0cdae6-cf3e-471a-aab9-5c19631c4503,eec759ad-0993-445b-bf4a-897fea418edf,,001527,K12StudentActivity,ActivityTimeInvolved,,10
7b4074ca-fbe2-4256-b2c4-db8865e46930,eec759ad-0993-445b-bf4a-897fea418edf,,001528,K12StudentActivity,RefActivityTimeMeasurementTypeId,,10
91b66eb6-ed7f-4fac-ac5c-ff4ff866c507,eec759ad-0993-445b-bf4a-897fea418edf,,001528,RefActivityTimeMeasurementType,,,10
a8fa5857-7cb7-4815-b4a2-eabdfca95f4a,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001529,ApipInteraction,APIPInteractionSequenceNumber,,10
8265918a-432e-4011-9865-c45539fd90ee,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001530,Activity,ActivityDescription,,10
7425b387-677a-4d89-8b6c-0a9a8e9cc53c,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001531,AssessmentAdministration,AssessmentAdministrationPeriodDescription,,10
89af6377-8522-4e26-abe7-9ed47987c9e8,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001532,AssessmentForm,AssessmentFormAdaptiveIndicator,,10
e1695e17-b4da-46c9-9ff7-d95a3b86e92b,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001533,AssessmentForm,AssessmentFormAlgorithmIdentifier,,10
cf91bd0d-7e8c-4531-aa3a-4b977dceb851,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001534,AssessmentForm,AssessmentFormAlgorithmVersion,,10
3a0efe4c-6542-4a0d-99d0-f65ff999c584,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001535,AssessmentForm,AssessmentFormGUID,,10
c42551e6-7d0d-40fb-a919-d8e0d97b5087,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001536,AssessmentItem,AssessmentFormSectionItemFieldTestIndicator,,10
1d6d5c73-2062-40bf-996c-9f0c43fc4ce4,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001537,AssessmentItemResponse,AssessmentItemResponseDescriptiveFeedbackDate,,10
5e25ffe1-9443-4764-ab50-9b13ebd79b67,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001538,AssessmentItemResponse,RefAssessmentItemResponseScoreStatusId,,10
5b2c2546-4e28-4930-8564-7038dcf3b380,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001538,RefAssessmentItemResponseScoreStatus,,,10
6b09acfa-5a4c-4ead-a53d-c779229e4c95,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001539,AssessmentParticipantSession,AssessmentParticipantSessionDatabaseName,,10
aa23b27b-7083-440c-98d4-095ca59c5e77,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001540,AssessmentParticipantSession,AssessmentParticipantSessionGUID,,10
0cf1e0d2-84e2-4196-8dee-a6e278ff4796,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001541,AssessmentRegistration,RefAssessmentRegistrationCompletionStatusId,,10
739d233a-8a0b-4550-95b2-58ed396e55e1,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001541,RefAssessmentRegistrationCompletionStatus,,,10
0b19e398-562a-4a39-8749-ce5f9d1c5219,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001542,AssessmentRegistration,AssessmentRegistrationCompletionStatusDateTime,,10
84e07625-220e-458f-a643-2d63afc408c8,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001543,AssessmentResult,RefAssessmentResultDataTypeId,,10
b4f938b5-15fd-4853-a440-46a716796900,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001543,RefAssessmentResultDataType,,,10
42621957-5811-414e-a20d-f64e79eb5a81,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001544,Assessment,AssessmentRevisionDate,,10
702c2a33-e709-4377-8782-98fb342e9fb7,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001545,AssessmentResult,AssessmentResultDescriptiveFeedbackDateTime,,10
f91e091e-434d-49c7-b62b-fe29862b1e88,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001546,AssessmentResult,AssessmentResultScoreStandardError,,10
356a6801-2f44-4d1f-8827-913576243e3a,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001547,AssessmentResult,RefAssessmentResultScoreTypeId,,10
7dacb6ae-8618-4976-86b1-1b7e853fc429,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001547,RefAssessmentResultScoreType,,,10
6f685279-57e9-420c-b711-9a3b2de6b612,eec759ad-0993-445b-bf4a-897fea418edf,,001548,K12School,CharterSchoolOpenEnrollmentIndicator,,10
22123d33-f086-416c-9765-821c08a947f8,ddf12dc7-761e-44ae-8fe5-9265bd728466,,001549,CteCourse,CourseDepartmentName,,10
b3feb15f-14da-48f7-9bf2-334346570cc4,eec759ad-0993-445b-bf4a-897fea418edf,,001549,K12Course,CourseDepartmentName,,10
2327bdfe-3bbc-44e2-9b6f-ffd71ddb455a,6d255e48-2117-43d5-9611-cfc8c9baabec,,001550,OrganizationCalendarCrisis,CrisisDescription,,10
58a15d3c-16d1-4468-a1ed-2d4480eea957,6d255e48-2117-43d5-9611-cfc8c9baabec,,001552,OrganizationCalendarCrisis,CrisisEndDate,,10
6aa9fc5a-deef-47ad-85ad-4f7fbd5df98e,6d255e48-2117-43d5-9611-cfc8c9baabec,,001552,OrganizationCalendarCrisis,EndDate,,10
1639afab-8f6a-4aa0-bed8-ac8c352ed114,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001553,ELChildService,RefEarlyChildhoodServicesOfferedId,,10
8c4d5c5e-6c5c-4fe7-9ae8-492a9f19cd33,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001553,RefEarlyChildhoodServices,,,10
e5869f64-7d30-4d2a-8c4d-b09d4b155089,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001554,FinancialAccount,AccountNumber,,10
ecacf51f-7464-4dc6-8ef5-850015946d9f,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001554,FinancialAccount,FinancialAccountNumber,,10
7dab6734-cfa1-41a9-9bac-5af1edcdceae,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001555,FinancialAccount,RefFinancialExpenditureLevelOfInstructionCodeId,,10
63d2a54b-fae2-4f21-8084-39bf98fd7a0d,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001555,RefFinancialExpenditureLevelOfInstructionCode,,,10
64fbb369-9a37-443b-a7a2-c7343ddbc499,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001556,FinancialAccount,FinancialExpenditureProjectReportingCode,,10
6165885f-df29-4dfa-b64d-90151316c15e,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001557,LearnerAction,LearnerActionActorIdentifier,,10
331d888f-0d74-475d-adec-2283d5944aa3,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001558,LearnerAction,LearnerActionObjectDescription,,10
ca85b03c-58d0-4353-ad0b-33827863dcef,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001559,LearnerAction,LearnerActionObjectIdentifier,,10
e4c77d76-fa21-4223-b932-3a7c0de667c5,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001560,LearnerAction,LearnerActionObjectType,,10
fdb6e3fc-e6c0-4fd6-8807-6fb63ee69e86,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001561,LearningResource,RefLearningResourceAccessRightsUrlId,,10
63c216c0-7dae-4f8f-89e1-e4ea2a08c5e4,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001561,RefLearningResourceAccessRightsUrl,,,10
a685bcc3-de44-423e-bdcc-cfa75341ca2c,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001562,LearningResource,RefLearningResourceAuthorTypeId,,10
e2196093-e912-43da-abc0-fbd66650f87e,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001562,RefLearningResourceAuthorType,,,10
16073b96-d242-403d-92e4-2e453b1ed467,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001563,LearningResource,LearningResourceAuthorURL,,10
9b087e8c-a88b-4787-8777-e7ea0e1a4ac8,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001564,LearningResource,LearningResourceDateModified,,10
dbdff90a-b058-4abb-9e4b-d8496234cae7,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001565,LearningResource,RefLearningResourceInteractionModeId,,10
ba3888b7-a154-4e51-abdb-97e4def8d44a,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001565,RefLearningResourceInteractionMode,,,10
17fc3ee8-6185-45a2-b030-c63b1271da55,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001566,LearningResource,LearningResourceAuthorEmail,,10
259f1755-c53b-4284-863c-2f12fcde26e8,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001567,LearningResource,LearningResourcePublisherEmail,,10
96691d04-5b5d-4362-9a24-bd9b7964052f,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001568,LearningResource,LearningResourcePublisherURL,,10
df61515d-55d6-4b39-9291-54c7deca44d5,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001569,CompetencyFramework,CompetencyFrameworkPublicationDate,,10
f09b6b8d-b726-40ea-9699-39567ae855b7,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001570,CompetencyDefinition,CompetencyDefSequence,,10
76f3243d-3a03-4aee-b559-a7768630e124,6d255e48-2117-43d5-9611-cfc8c9baabec,,001571,RefPersonIdentificationSystem,,,10
2c46fdcf-0d09-44e5-820e-8332377c3189,6d255e48-2117-43d5-9611-cfc8c9baabec,,001572,PersonIdentifier,Identifier,,10
bc0c8593-800c-471d-a307-3ecc0175427b,eec759ad-0993-445b-bf4a-897fea418edf,,001573,K12StudentCourseSectionMark,StudentCourseSectionGradeNarrative,,10
a869bf8b-c21e-4bc4-bb17-a5153d161975,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001573,PsStudentCourseSectionMark,StudentCourseSectionGradeNarrative,,10
a7a27fe8-4c79-40f7-922e-37c71b8c9bb2,eec759ad-0993-445b-bf4a-897fea418edf,,001574,K12StudentGraduationPlan,CreditsRequired,,10
854228e9-f430-4cb3-8fba-6a3be3da0d23,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001574,Program,CreditsRequired,,10
2590eb6f-6ab4-45ca-9058-6d079488a90a,eec759ad-0993-445b-bf4a-897fea418edf,,001575,K12StudentCourseSection,TuitionFunded,,10
9fe91434-f0f5-4895-a239-cc6a8bdbc4e3,6d255e48-2117-43d5-9611-cfc8c9baabec,,001575,PersonCareerEducationPlan,TuitionFunded,,10
409da00f-5b41-4bee-aee5-96610a9a2ecf,6d255e48-2117-43d5-9611-cfc8c9baabec,,001576,PersonMilitary,RefMilitaryConnectedStudentIndicatorId,,10
2135c919-74c6-40f0-bde0-c7eefc835d09,6d255e48-2117-43d5-9611-cfc8c9baabec,,001576,RefMilitaryConnectedStudentIndicator,,,10
4e20f1d4-cb9d-4f4b-bbf8-900bb4dbd71e,6d255e48-2117-43d5-9611-cfc8c9baabec,,001577,PersonMilitary,RefMilitaryActiveStudentIndicatorId,,10
1a48368b-7f34-4c46-b7d0-76114a36f6a8,6d255e48-2117-43d5-9611-cfc8c9baabec,,001577,RefMilitaryActiveStudentIndicator,,,10
9d75f8a2-566a-4ca0-980a-c9b5e0b1da3f,6d255e48-2117-43d5-9611-cfc8c9baabec,,001578,PersonMilitary,RefMilitaryVeteranStudentIndicatorId,,10
c5bcc93d-5691-46f8-905e-8fbaf7a75b68,6d255e48-2117-43d5-9611-cfc8c9baabec,,001578,RefMilitaryVeteranStudentIndicator,,,10
8a73d938-f2d7-4155-b91d-797ce90f6322,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001579,PsInstitution,RefAdmissionConsiderationLevelId,,10
1f5504b4-0854-41cf-aa84-2f33c4fdb6c0,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001579,RefAdmissionConsiderationLevel,,,10
f8a4ef22-5fc6-45b9-b879-4c6f8c6bfb1d,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001580,PsInstitution,RefAdmissionConsiderationTypeId,,10
518aeaab-341e-4efa-8f5b-9668b45c89d1,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001580,RefAdmissionConsiderationType,,,10
dbe23283-cfe2-4a02-b752-cce274ab6147,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001581,ELStaffEmployment,StaffApprovalIndicator,,10
b47da343-ac0c-4fe2-b756-0645aeba5392,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001582,ELOrganizationFunds,RefBillableBasisTypeId,,10
0e196243-3f45-4bbe-938f-d5fa6accfcb5,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001582,RefBillableBasisType,,,10
a7aa71b3-8232-47d5-b6c6-23998854110d,ddf12dc7-761e-44ae-8fe5-9265bd728466,,001583,ProgramParticipationCte,CareerPathwaysProgramParticipationExitDate,,10
c9064c1f-b446-4209-b06c-c75ff5a40532,ddf12dc7-761e-44ae-8fe5-9265bd728466,,001584,ProgramParticipationCte,CareerPathwaysProgramParticipationStartDate,,10
b8673419-6e9c-4dee-8915-c934826d0cc6,6d255e48-2117-43d5-9611-cfc8c9baabec,,001587,PersonCredential,CredentialOrLicenseAwardEntity,,10
86c6c751-f642-4d2f-a6e8-bdbaef493dca,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001588,PsStudentEnrollment,RefDevelopmentalEducationReferralStatusId,,10
8bc70562-1192-44c2-acda-8c1a49ed974d,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001588,RefDevelopmentalEducationReferralStatus,,,10
e9332d16-f407-4ab5-98e5-4835123ed94b,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001589,PsSection,RefDevelopmentalEducationTypeId,,10
244c578c-216f-4d6c-bf54-250b15996515,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001589,PsStudentEnrollment,RefDevelopmentalEducationTypeId,,10
ee1ae588-0dfc-4491-ab3e-74b8113a7d36,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001589,RefDevelopmentalEducationType,,,10
29eb589c-b65b-437c-a9cd-096af12b7fec,eec759ad-0993-445b-bf4a-897fea418edf,,001590,K12StudentEnrollment,RefDirectoryInformationBlockStatusId,,10
2928f732-d738-487d-9856-a80c73d5c839,eec759ad-0993-445b-bf4a-897fea418edf,,001590,RefDirectoryInformationBlockStatus,,,10
6c0e808a-6df2-460f-906e-c5bae62ea79c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001591,ELChildService,ECEAPEligibility,,10
b6a1e3d6-13e9-4f21-aea5-5a3eccbfb058,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001592,ELChildServicesApplication,ELEnrollmentApplicationVerificationDate,,10
530b6862-2eff-49ed-bfd1-aef0ff68b7ed,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001593,ELChildServicesApplication,ELEnrollmentApplicationDocumentIdentifier,,10
8bac72ae-664d-4619-9994-8faefefb7050,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001594,ELChildServicesApplication,ELEnrollmentApplicationDocumentName,,10
5432281d-200e-494c-9826-524f8a3a77c1,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001595,ELChildServicesApplication,ELEnrollmentApplicationDocumentType,,10
7003266f-bb13-401e-8a27-1fafc0819f41,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001597,ELChildServicesApplication,ELApplicationIdentifier,,10
171dcd9c-5433-40a8-a869-cdc561dfbd92,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001599,ELChildServicesApplication,ELApplicationRequiredDocument,,10
8ab62805-e66e-4435-b778-4086dfdf5aeb,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001600,ELChildServicesApplication,ELEnrollmentApplicationVerificationReasonType,,10
33f420ab-9cdd-4adb-a490-43f0fb319553,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001602,ELStaffEmployment,RefELEducationStaffClassificationId,,10
ef4d6074-a917-4eb1-ad94-501f643e0b13,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001602,RefELEducationStaffClassification,,,10
ebf00eb2-5e94-4544-abd3-77088289b865,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001603,ELOrganizationFunds,RefELLocalRevenueSourceId,,10
748eeb8b-8f38-4cec-bce5-208a34a29d2c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001603,RefELLocalRevenueSource,,,10
89de9ee7-9897-4e03-b595-d20c6915c52c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001604,ELChildService,RefELServiceTypeId,,10
378b0fdb-be47-4f0b-943b-43b67ba0c9d9,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001604,RefELServiceType,,,10
d8aea7b2-f93f-4d18-b301-1ed3b3ab5e60,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001605,ELOrganizationFunds,RefELStateRevenueSourceId,,10
52bc854b-9f6f-4829-8697-11a331eb1269,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001605,RefELStateRevenueSource,,,10
7a5aeaa0-d622-45f8-85f4-4fb4464ed5c4,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001606,ProfessionalDevelopmentSession,RefELTrainerCoreKnowledgeAreaId,,10
46fcb407-8508-4eaf-92bd-b652502547a8,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001606,RefELTrainerCoreKnowledgeArea,,,10
8082b8a2-b5a1-43f2-90ef-ca86a7e15eda,6d255e48-2117-43d5-9611-cfc8c9baabec,,001607,PersonDegreeOrCertificate,RefEducationVerificationMethodId,,10
509f36d9-71b8-4a93-af4c-5b2411848df9,6d255e48-2117-43d5-9611-cfc8c9baabec,,001607,RefEducationVerificationMethod,,,10
c6c7c19f-7a29-47a0-8d1a-f873336ba6f4,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001609,PsStudentFinancialAid,RefFinancialAidVeteransBenefitStatusId,,10
f879ab1f-1c3f-4824-b5dc-2f5b3090cf30,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001609,RefFinancialAidVeteransBenefitStatus,,,10
649225a9-546f-4b77-9717-8c59f7e899ca,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001610,PsStudentFinancialAid,RefFinancialAidVeteransBenefitTypeId,,10
f4a45522-6a82-4ffb-b56a-7fcf1dd94bb3,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001610,RefFinancialAidVeteransBenefitType,,,10
c99c566e-2394-4fc1-aca4-4491f6afec3e,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001611,FinancialAidApplication,FinancialAidYearDesignator,,10
81737544-5cca-4c63-ada9-552f7f03043a,c3f2eba2-9b12-4e33-87da-034590d0ff97,,001611,FinancialAidAward,FinancialAidYearDesignator,,10
55866b57-a04f-4198-9505-ec6b3ae672a8,6d255e48-2117-43d5-9611-cfc8c9baabec,,001612,PersonFamily,IncludedInCountedFamilySize,,10
e4398d2c-a61b-4c1e-9a3c-47da97a09761,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001613,PsPriceOfAttendance,IPEDSCollectionYearDesignator,,10
815fc78e-9027-459c-b160-fdcd0587ba12,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001614,ELServicePartner,MemorandumOfUnderstandingEndDate,,10
3dcfcb20-cac6-4efc-ae10-31773106b878,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001615,ELServicePartner,MemorandumOfUnderstandingStartDate,,10
42b8d96e-b1c0-4dac-9249-ba2269bde816,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001616,PsProgram,RefPSProgramLevelId,,10
d8694752-b4fe-4925-8592-c99d4db68b3e,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001616,RefPSProgramLevel,,,10
203b992d-a15e-4cc4-b1cd-6ad6f54b7dff,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001617,PsStudentEnrollment,RefPSExitOrWithdrawalTypeId,,10
eb098903-2260-4605-93c0-5b6b3d342f96,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,,001617,RefPSExitOrWithdrawalType,,,10
60f3544a-4087-4b91-8349-43c89c9fc8c3,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,,001618,ELChildService,EligibilityPriorityPoints,,10
